div_text;label;city;place
مكان يعتبر ممتع مناسب للشباب الكبار الجنسين وللعوائل مناسب لاصطحاب الاطفال;1;الرياض;بوليفارد الرياض
 ساءني مواقف السيارات ضيقة وترابية صورة لا سعار التلفريك الألعاب;0;الطايف;تلفريك الهدا
التلفريك ممتع;0;الطايف;تلفريك الهدا
جيد نوعا;1;الطايف;تلفريك الهدا
 المكان ورايق اشكركم ;1;الدمام;القرية الشعبية
شي السعر العلم نص الاكل اكلناه واضطررت لاخذة معي واتمني تخفيض السعر;0;الدمام;القرية الشعبية
اغلب الاماكن مقفله عشان اجازة العيد العربات مافيه توصيل وثانيا حر ورطوبه احس ما تصلح الزياره وقت البراد;0;جده;جدة القديمة البلد
المكان جميل ويستاهل الزياره ;1;جده;جدة القديمة البلد
ويحتاج للمزيد الاهتمام بالمباني الاثرية وافتتاح اماكن جذب سياحي;2;جده;جدة القديمة البلد
مكان للتمشية والتنزه يعطيك طاقة ايجابية ويرجعك لحقبة تاريخية  ;1;جده;جدة القديمة البلد
منطقة الهدا غرب مدينة الطائف والمطلة قمم جبال الكر المطلة اعظم واقدس بقعة العالم مكة المكرمة تتميز بمناخ وطقس بارد صيفا تعتبر واجهة للسياحة الداخلية والدينية بالمملكة ولكنها تحتاج لمزيد الاهتمام والارتقاء بالخدمات الحقيقية;2;الطايف;تلفريك الهدا
المكان البشر اللي مشينته;0;الرياض;بوليفارد الرياض
اتمنى انهم يطورونه وخاصه موافق السيارات;2;الطايف;تلفريك الهدا
تناسب الموقع السياحي المميز;1;الطايف;تلفريك الهدا
مواقف الزوار بحاجة تاهيل ;0;الطايف;تلفريك الهدا
نوعا الدخول الاطفال مجاننا اخذت قهوة وسط تمر حلوة نوعا وحجمها يكفي اشخاص كيفه;1;الدمام;القرية الشعبية
سعر العربة والشخص;2;الطايف;تلفريك الهدا
لابد اختيار المناسب لاجواء حاره;0;الطايف;تلفريك الهدا
تجربه جميله طلوع والنزول القريه ;1;الطايف;تلفريك الهدا
متنفس رائع لاهل الرياض زوارها مليئ بالمطاعم الكفيات والبحيرات النوافير يوجد الكثير العاب الكبار الصغار يعيب الالعاب الارتفاع المبالغ بالاسعار يوجد محلات لبيع التذكارات اكواب وتيشرتات لابد حجز تذكره لدخول البوليفارد;1;الرياض;بوليفارد الرياض
ارى الدخوليه المتحف مو المطبخ;0;الدمام;القرية الشعبية
جيد الاكل والمكان جميل ;1;الدمام;القرية الشعبية
المكان ممتاز الاكل مقبول والاسعار متوسطة;1;الدمام;القرية الشعبية
مكان جميل وراقي ;1;الدمام;القرية الشعبية
رسوم الدخول للاشخاص صريحة وعند طلب الفاتورة يتم ذكر رسوم الدخول;0;الدمام;القرية الشعبية
المنظر ينقصه الطبيعه الخلابه;0;الطايف;تلفريك الهدا
تجربه جيده والجو رايع نقطه الانطلاق ممتازه ;1;الطايف;تلفريك الهدا
جميله المنطقة ;1;جده;جدة القديمة البلد
تحتاج اضافة فعاليات مستمره تضيف روح للمنطقة;2;جده;جدة القديمة البلد
تجي وسط الاسبوع مريح وخفيف عندك مطعم مادلين الافضل احتجت تاكل تحلي;1;الرياض;بوليفارد الرياض
ابتعد قدر الامكان الاسبوع وخصوصا الخميس والجمعه زحمه وكائنات فضائيه غريبه ;0;الرياض;بوليفارد الرياض
بلدة العلا القديمة قسمين قسم بفلوس وقسم مجاني اللي بفلوس المنطقة التاريخيه الدخول المجاني اسواق وكافيهات ومطاعم وجلسات رايقه;1;العلا;بلدة العلا القديمة
ما شاء الله تبارك الرحمن اطلالة رائعة بانورامية;1;الطايف;تلفريك الهدا
يعيب عليهم عربات التلفريك اسعار التنقل مرتفعة العيد للفرد الواحد ادري يستمرون الغلاء;0;الطايف;تلفريك الهدا
نص المحلات مقفله وتصلح بدايه الشتاء;0;العلا;بلدة العلا القديمة
اسعارها غاليه نوعا;0;الرياض;بوليفارد الرياض
حلو لشرب قهوه مشاهدة فلم السينما المطاعم ;1;الرياض;بوليفارد الرياض
مكان مطعم وكم كوفي محدود المجمع يعيبه الفئات صغيره العقول واللي تفشل كميه فوضى ومغازل مو طبيعيه خصوصا الويكند الواحد يستحي يروح كميه الفوضى;0;الرياض;بوليفارد الرياض
افضل مطعم شعبي بالشرقية;1;الدمام;القرية الشعبية
العيب الوحيد النقل السعر زاد وخصوصا الجلسات الطلب;0;الدمام;القرية الشعبية
تتنوع المطاعم المقاهي البوليفارد خيار جيد لمن يبحث الهدوء والعمل الطعام جيد المطاعم;1;الرياض;بوليفارد الرياض
المكان مزدحم صباحا ازدحام مساءا ;0;الرياض;بوليفارد الرياض
يجب حجز تذكرة دخول الموقع الالكتروني مركز المعلومات المتواجد المتنزه الشمالي الشتوي يجب الذهاب اولا للمتنزه الشتوي لايقاف سيارتك المواقف المجانية الركوب الحافلة المجانية المخصصة لزيارة البلدة القديمة والعودة الشيء;2;العلا;بلدة العلا القديمة
تجربة جديدة المناظر الجذابة;1;الطايف;تلفريك الهدا
مستوي النظافه يحتاج اهتمام ومراقبة;0;الطايف;تلفريك الهدا
موقعها الجديد رسوم الدخول زادت الشخص الواحد والاطفال ودون مجانا الجلسات جميله الجلسات المغلقه اصبحت برسوم بريال اللي ما توقعته ابدا;0;الدمام;القرية الشعبية
 ثانيا العيوب للاسف كثيره اولها المبالغه بالسعر معقوله للشخص والعربه طلعنا تلفريك جبال الالب وبنصف السعر شركه مشغله واخذه;0;الطايف;تلفريك الهدا
اولا الايجابيات التلفريك مسافته طويله وينزل ارتفاع عالي وممتع صراحه;1;الطايف;تلفريك الهدا
المكان يشيب الراس والله الله يسخط علينا يواخذنا فعل السفهاء منا واذا اردنا نهلك قرية امرنا مترفيها ففسقوا فحق القول فدمرناها تدميرا;0;الرياض;بوليفارد الرياض
